shift_id,date,staff_id,staff_name,role,shift_start,hours_worked,hourly_rate,labour_cost,is_weekend,is_event_day
SH20230304S006,2023-03-04,S006,Seamus Connolly,Floor Staff,11,8,13.5,108.0,True,False
SH20230304S002,2023-03-04,S002,Cian O'Sullivan,Bartender,11,8,14.5,116.0,True,False
SH20230304S009,2023-03-04,S009,Emma Burke,Kitchen,12,6,15.0,90.0,True,False
SH20230304S010,2023-03-04,S010,Liam McCarthy,Kitchen,12,8,15.0,120.0,True,False
SH20230305S005,2023-03-05,S005,Niamh Walsh,Bartender,17,6,14.5,87.0,True,False
SH20230305S008,2023-03-05,S008,Patrick Hennessy,Supervisor,11,7,18.0,126.0,True,False
SH20230305S002,2023-03-05,S002,Cian O'Sullivan,Bartender,12,7,14.5,101.5,True,False
SH20230305S004,2023-03-05,S004,Declan Byrne,Supervisor,13,7,18.0,126.0,True,False
SH20230305S006,2023-03-05,S006,Seamus Connolly,Floor Staff,11,8,13.5,108.0,True,False
SH20230305S010,2023-03-05,S010,Liam McCarthy,Kitchen,13,6,15.0,90.0,True,False
SH20230305S003,2023-03-05,S003,Siobhan Kelly,Bartender,12,6,14.5,87.0,True,False
SH20230305S007,2023-03-05,S007,Roisin Doyle,Floor Staff,12,7,13.5,94.5,True,False
SH20230306S004,2023-03-06,S004,Declan Byrne,Supervisor,12,6,18.0,108.0,False,False
SH20230306S010,2023-03-06,S010,Liam McCarthy,Kitchen,17,6,15.0,90.0,False,False
SH20230307S008,2023-03-07,S008,Patrick Hennessy,Supervisor,12,6,18.0,108.0,False,False
SH20230307S002,2023-03-07,S002,Cian O'Sullivan,Bartender,12,5,14.5,72.5,False,False
SH20230307S001,2023-03-07,S001,Aoife Murphy,Bartender,17,6,14.5,87.0,False,False
SH20230308S003,2023-03-08,S003,Siobhan Kelly,Bartender,11,6,14.5,87.0,False,False
SH20230308S002,2023-03-08,S002,Cian O'Sullivan,Bartender,11,6,14.5,87.0,False,False
SH20230308S004,2023-03-08,S004,Declan Byrne,Supervisor,17,5,18.0,90.0,False,False
SH20230309S004,2023-03-09,S004,Declan Byrne,Supervisor,13,6,18.0,108.0,False,False
SH20230309S006,2023-03-09,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,False,False
SH20230309S007,2023-03-09,S007,Roisin Doyle,Floor Staff,13,6,13.5,81.0,False,False
SH20230309S003,2023-03-09,S003,Siobhan Kelly,Bartender,13,6,14.5,87.0,False,False
SH20230310S004,2023-03-10,S004,Declan Byrne,Supervisor,11,6,18.0,108.0,False,False
SH20230310S006,2023-03-10,S006,Seamus Connolly,Floor Staff,12,8,13.5,108.0,False,False
SH20230310S003,2023-03-10,S003,Siobhan Kelly,Bartender,17,8,14.5,116.0,False,False
SH20230310S001,2023-03-10,S001,Aoife Murphy,Bartender,12,8,14.5,116.0,False,False
SH20230310S005,2023-03-10,S005,Niamh Walsh,Bartender,11,8,14.5,116.0,False,False
SH20230310S009,2023-03-10,S009,Emma Burke,Kitchen,17,8,15.0,120.0,False,False
SH20230311S002,2023-03-11,S002,Cian O'Sullivan,Bartender,17,7,14.5,101.5,True,False
SH20230311S009,2023-03-11,S009,Emma Burke,Kitchen,13,8,15.0,120.0,True,False
SH20230311S006,2023-03-11,S006,Seamus Connolly,Floor Staff,12,8,13.5,108.0,True,False
SH20230311S008,2023-03-11,S008,Patrick Hennessy,Supervisor,11,6,18.0,108.0,True,False
SH20230311S005,2023-03-11,S005,Niamh Walsh,Bartender,17,6,14.5,87.0,True,False
SH20230311S001,2023-03-11,S001,Aoife Murphy,Bartender,11,8,14.5,116.0,True,False
SH20230312S010,2023-03-12,S010,Liam McCarthy,Kitchen,13,7,15.0,105.0,True,False
SH20230312S005,2023-03-12,S005,Niamh Walsh,Bartender,11,8,14.5,116.0,True,False
SH20230312S006,2023-03-12,S006,Seamus Connolly,Floor Staff,11,8,13.5,108.0,True,False
SH20230312S009,2023-03-12,S009,Emma Burke,Kitchen,17,7,15.0,105.0,True,False
SH20230312S008,2023-03-12,S008,Patrick Hennessy,Supervisor,11,6,18.0,108.0,True,False
SH20230313S007,2023-03-13,S007,Roisin Doyle,Floor Staff,17,6,13.5,81.0,False,False
SH20230313S001,2023-03-13,S001,Aoife Murphy,Bartender,11,6,14.5,87.0,False,False
SH20230313S006,2023-03-13,S006,Seamus Connolly,Floor Staff,13,5,13.5,67.5,False,False
SH20230313S005,2023-03-13,S005,Niamh Walsh,Bartender,17,6,14.5,87.0,False,False
SH20230314S006,2023-03-14,S006,Seamus Connolly,Floor Staff,11,5,13.5,67.5,False,False
SH20230314S001,2023-03-14,S001,Aoife Murphy,Bartender,12,6,14.5,87.0,False,False
SH20230314S005,2023-03-14,S005,Niamh Walsh,Bartender,17,6,14.5,87.0,False,False
SH20230314S009,2023-03-14,S009,Emma Burke,Kitchen,17,5,15.0,75.0,False,False
SH20230315S004,2023-03-15,S004,Declan Byrne,Supervisor,13,6,18.0,108.0,False,False
SH20230315S009,2023-03-15,S009,Emma Burke,Kitchen,12,5,15.0,75.0,False,False
SH20230316S007,2023-03-16,S007,Roisin Doyle,Floor Staff,13,6,13.5,81.0,False,False
SH20230316S002,2023-03-16,S002,Cian O'Sullivan,Bartender,11,6,14.5,87.0,False,False
SH20230316S008,2023-03-16,S008,Patrick Hennessy,Supervisor,11,5,18.0,90.0,False,False
SH20230316S010,2023-03-16,S010,Liam McCarthy,Kitchen,17,6,15.0,90.0,False,False
SH20230317S006,2023-03-17,S006,Seamus Connolly,Floor Staff,13,8,13.5,108.0,False,True
SH20230317S009,2023-03-17,S009,Emma Burke,Kitchen,11,7,15.0,105.0,False,True
SH20230317S005,2023-03-17,S005,Niamh Walsh,Bartender,13,7,14.5,101.5,False,True
SH20230317S008,2023-03-17,S008,Patrick Hennessy,Supervisor,17,7,18.0,126.0,False,True
SH20230317S004,2023-03-17,S004,Declan Byrne,Supervisor,13,8,18.0,144.0,False,True
SH20230318S008,2023-03-18,S008,Patrick Hennessy,Supervisor,13,8,18.0,144.0,True,False
SH20230318S006,2023-03-18,S006,Seamus Connolly,Floor Staff,12,7,13.5,94.5,True,False
SH20230318S003,2023-03-18,S003,Siobhan Kelly,Bartender,13,6,14.5,87.0,True,False
SH20230318S007,2023-03-18,S007,Roisin Doyle,Floor Staff,17,7,13.5,94.5,True,False
SH20230318S009,2023-03-18,S009,Emma Burke,Kitchen,13,8,15.0,120.0,True,False
SH20230319S008,2023-03-19,S008,Patrick Hennessy,Supervisor,13,8,18.0,144.0,True,False
SH20230319S007,2023-03-19,S007,Roisin Doyle,Floor Staff,17,8,13.5,108.0,True,False
SH20230319S005,2023-03-19,S005,Niamh Walsh,Bartender,11,6,14.5,87.0,True,False
SH20230319S010,2023-03-19,S010,Liam McCarthy,Kitchen,17,6,15.0,90.0,True,False
SH20230319S006,2023-03-19,S006,Seamus Connolly,Floor Staff,11,6,13.5,81.0,True,False
SH20230319S001,2023-03-19,S001,Aoife Murphy,Bartender,11,6,14.5,87.0,True,False
SH20230319S003,2023-03-19,S003,Siobhan Kelly,Bartender,13,8,14.5,116.0,True,False
SH20230319S002,2023-03-19,S002,Cian O'Sullivan,Bartender,12,6,14.5,87.0,True,False
SH20230320S010,2023-03-20,S010,Liam McCarthy,Kitchen,13,6,15.0,90.0,False,False
SH20230320S002,2023-03-20,S002,Cian O'Sullivan,Bartender,17,5,14.5,72.5,False,False
SH20230321S004,2023-03-21,S004,Declan Byrne,Supervisor,17,5,18.0,90.0,False,False
SH20230321S002,2023-03-21,S002,Cian O'Sullivan,Bartender,17,6,14.5,87.0,False,False
SH20230321S001,2023-03-21,S001,Aoife Murphy,Bartender,13,6,14.5,87.0,False,False
SH20230322S003,2023-03-22,S003,Siobhan Kelly,Bartender,11,6,14.5,87.0,False,False
SH20230322S008,2023-03-22,S008,Patrick Hennessy,Supervisor,11,6,18.0,108.0,False,False
SH20230323S007,2023-03-23,S007,Roisin Doyle,Floor Staff,17,5,13.5,67.5,False,False
SH20230323S009,2023-03-23,S009,Emma Burke,Kitchen,17,5,15.0,75.0,False,False
SH20230324S005,2023-03-24,S005,Niamh Walsh,Bartender,11,6,14.5,87.0,False,False
SH20230324S009,2023-03-24,S009,Emma Burke,Kitchen,17,8,15.0,120.0,False,False
SH20230324S006,2023-03-24,S006,Seamus Connolly,Floor Staff,11,8,13.5,108.0,False,False
SH20230324S002,2023-03-24,S002,Cian O'Sullivan,Bartender,12,6,14.5,87.0,False,False
SH20230324S010,2023-03-24,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,False,False
SH20230324S004,2023-03-24,S004,Declan Byrne,Supervisor,12,7,18.0,126.0,False,False
SH20230324S007,2023-03-24,S007,Roisin Doyle,Floor Staff,17,8,13.5,108.0,False,False
SH20230325S010,2023-03-25,S010,Liam McCarthy,Kitchen,11,7,15.0,105.0,True,False
SH20230325S008,2023-03-25,S008,Patrick Hennessy,Supervisor,17,8,18.0,144.0,True,False
SH20230325S009,2023-03-25,S009,Emma Burke,Kitchen,12,7,15.0,105.0,True,False
SH20230325S003,2023-03-25,S003,Siobhan Kelly,Bartender,12,6,14.5,87.0,True,False
SH20230325S005,2023-03-25,S005,Niamh Walsh,Bartender,17,7,14.5,101.5,True,False
SH20230326S007,2023-03-26,S007,Roisin Doyle,Floor Staff,11,6,13.5,81.0,True,False
SH20230326S002,2023-03-26,S002,Cian O'Sullivan,Bartender,13,7,14.5,101.5,True,False
SH20230326S006,2023-03-26,S006,Seamus Connolly,Floor Staff,13,8,13.5,108.0,True,False
SH20230326S005,2023-03-26,S005,Niamh Walsh,Bartender,17,6,14.5,87.0,True,False
SH20230326S010,2023-03-26,S010,Liam McCarthy,Kitchen,13,6,15.0,90.0,True,False
SH20230326S009,2023-03-26,S009,Emma Burke,Kitchen,11,7,15.0,105.0,True,False
SH20230327S006,2023-03-27,S006,Seamus Connolly,Floor Staff,17,6,13.5,81.0,False,False
SH20230327S010,2023-03-27,S010,Liam McCarthy,Kitchen,17,5,15.0,75.0,False,False
SH20230327S007,2023-03-27,S007,Roisin Doyle,Floor Staff,11,5,13.5,67.5,False,False
SH20230328S004,2023-03-28,S004,Declan Byrne,Supervisor,12,6,18.0,108.0,False,False
SH20230328S003,2023-03-28,S003,Siobhan Kelly,Bartender,11,6,14.5,87.0,False,False
SH20230329S006,2023-03-29,S006,Seamus Connolly,Floor Staff,12,6,13.5,81.0,False,False
SH20230329S005,2023-03-29,S005,Niamh Walsh,Bartender,11,6,14.5,87.0,False,False
SH20230329S001,2023-03-29,S001,Aoife Murphy,Bartender,13,6,14.5,87.0,False,False
SH20230330S009,2023-03-30,S009,Emma Burke,Kitchen,11,5,15.0,75.0,False,False
SH20230330S005,2023-03-30,S005,Niamh Walsh,Bartender,17,6,14.5,87.0,False,False
SH20230330S002,2023-03-30,S002,Cian O'Sullivan,Bartender,17,5,14.5,72.5,False,False
SH20230330S003,2023-03-30,S003,Siobhan Kelly,Bartender,17,5,14.5,72.5,False,False
SH20230331S009,2023-03-31,S009,Emma Burke,Kitchen,17,6,15.0,90.0,False,False
SH20230331S007,2023-03-31,S007,Roisin Doyle,Floor Staff,11,6,13.5,81.0,False,False
SH20230331S002,2023-03-31,S002,Cian O'Sullivan,Bartender,11,6,14.5,87.0,False,False
SH20230331S004,2023-03-31,S004,Declan Byrne,Supervisor,17,6,18.0,108.0,False,False
SH20230331S003,2023-03-31,S003,Siobhan Kelly,Bartender,17,6,14.5,87.0,False,False
SH20230331S010,2023-03-31,S010,Liam McCarthy,Kitchen,11,6,15.0,90.0,False,False
SH20230331S006,2023-03-31,S006,Seamus Connolly,Floor Staff,17,8,13.5,108.0,False,False
SH20230331S001,2023-03-31,S001,Aoife Murphy,Bartender,11,7,14.5,101.5,False,False
SH20230401S007,2023-04-01,S007,Roisin Doyle,Floor Staff,17,7,13.5,94.5,True,False
SH20230401S010,2023-04-01,S010,Liam McCarthy,Kitchen,11,6,15.0,90.0,True,False
SH20230401S006,2023-04-01,S006,Seamus Connolly,Floor Staff,17,8,13.5,108.0,True,False
SH20230401S008,2023-04-01,S008,Patrick Hennessy,Supervisor,17,8,18.0,144.0,True,False
SH20230401S009,2023-04-01,S009,Emma Burke,Kitchen,13,8,15.0,120.0,True,False
SH20230401S003,2023-04-01,S003,Siobhan Kelly,Bartender,17,7,14.5,101.5,True,False
SH20230402S009,2023-04-02,S009,Emma Burke,Kitchen,11,6,15.0,90.0,True,False
SH20230402S004,2023-04-02,S004,Declan Byrne,Supervisor,13,7,18.0,126.0,True,False
SH20230402S005,2023-04-02,S005,Niamh Walsh,Bartender,11,8,14.5,116.0,True,False
SH20230402S006,2023-04-02,S006,Seamus Connolly,Floor Staff,11,6,13.5,81.0,True,False
SH20230402S003,2023-04-02,S003,Siobhan Kelly,Bartender,13,6,14.5,87.0,True,False
SH20230402S008,2023-04-02,S008,Patrick Hennessy,Supervisor,17,8,18.0,144.0,True,False
SH20230403S008,2023-04-03,S008,Patrick Hennessy,Supervisor,11,5,18.0,90.0,False,False
SH20230403S010,2023-04-03,S010,Liam McCarthy,Kitchen,17,5,15.0,75.0,False,False
SH20230403S005,2023-04-03,S005,Niamh Walsh,Bartender,17,5,14.5,72.5,False,False
SH20230404S001,2023-04-04,S001,Aoife Murphy,Bartender,12,6,14.5,87.0,False,False
SH20230404S010,2023-04-04,S010,Liam McCarthy,Kitchen,11,6,15.0,90.0,False,False
SH20230404S004,2023-04-04,S004,Declan Byrne,Supervisor,11,6,18.0,108.0,False,False
SH20230405S003,2023-04-05,S003,Siobhan Kelly,Bartender,11,6,14.5,87.0,False,False
SH20230405S001,2023-04-05,S001,Aoife Murphy,Bartender,13,6,14.5,87.0,False,False
SH20230406S002,2023-04-06,S002,Cian O'Sullivan,Bartender,12,6,14.5,87.0,False,False
SH20230406S004,2023-04-06,S004,Declan Byrne,Supervisor,13,6,18.0,108.0,False,False
SH20230406S009,2023-04-06,S009,Emma Burke,Kitchen,11,6,15.0,90.0,False,False
SH20230406S005,2023-04-06,S005,Niamh Walsh,Bartender,11,5,14.5,72.5,False,False
SH20230407S004,2023-04-07,S004,Declan Byrne,Supervisor,12,7,18.0,126.0,False,False
SH20230407S001,2023-04-07,S001,Aoife Murphy,Bartender,13,7,14.5,101.5,False,False
SH20230407S005,2023-04-07,S005,Niamh Walsh,Bartender,11,8,14.5,116.0,False,False
SH20230407S002,2023-04-07,S002,Cian O'Sullivan,Bartender,13,6,14.5,87.0,False,False
SH20230407S008,2023-04-07,S008,Patrick Hennessy,Supervisor,11,6,18.0,108.0,False,False
SH20230407S003,2023-04-07,S003,Siobhan Kelly,Bartender,11,8,14.5,116.0,False,False
SH20230407S010,2023-04-07,S010,Liam McCarthy,Kitchen,17,8,15.0,120.0,False,False
SH20230408S007,2023-04-08,S007,Roisin Doyle,Floor Staff,12,6,13.5,81.0,True,False
SH20230408S006,2023-04-08,S006,Seamus Connolly,Floor Staff,11,8,13.5,108.0,True,False
SH20230408S002,2023-04-08,S002,Cian O'Sullivan,Bartender,13,6,14.5,87.0,True,False
SH20230408S009,2023-04-08,S009,Emma Burke,Kitchen,17,6,15.0,90.0,True,False
SH20230408S008,2023-04-08,S008,Patrick Hennessy,Supervisor,13,8,18.0,144.0,True,False
SH20230408S004,2023-04-08,S004,Declan Byrne,Supervisor,13,8,18.0,144.0,True,False
SH20230409S001,2023-04-09,S001,Aoife Murphy,Bartender,12,8,14.5,116.0,True,False
SH20230409S009,2023-04-09,S009,Emma Burke,Kitchen,17,8,15.0,120.0,True,False
SH20230409S003,2023-04-09,S003,Siobhan Kelly,Bartender,13,7,14.5,101.5,True,False
SH20230409S006,2023-04-09,S006,Seamus Connolly,Floor Staff,11,6,13.5,81.0,True,False
SH20230409S007,2023-04-09,S007,Roisin Doyle,Floor Staff,11,8,13.5,108.0,True,False
SH20230410S009,2023-04-10,S009,Emma Burke,Kitchen,17,5,15.0,75.0,False,False
SH20230410S010,2023-04-10,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,False,False
SH20230411S010,2023-04-11,S010,Liam McCarthy,Kitchen,12,6,15.0,90.0,False,False
SH20230411S002,2023-04-11,S002,Cian O'Sullivan,Bartender,12,6,14.5,87.0,False,False
SH20230412S007,2023-04-12,S007,Roisin Doyle,Floor Staff,13,6,13.5,81.0,False,False
SH20230412S005,2023-04-12,S005,Niamh Walsh,Bartender,17,6,14.5,87.0,False,False
SH20230412S003,2023-04-12,S003,Siobhan Kelly,Bartender,12,6,14.5,87.0,False,False
SH20230412S009,2023-04-12,S009,Emma Burke,Kitchen,17,6,15.0,90.0,False,False
SH20230413S002,2023-04-13,S002,Cian O'Sullivan,Bartender,12,5,14.5,72.5,False,False
SH20230413S003,2023-04-13,S003,Siobhan Kelly,Bartender,17,5,14.5,72.5,False,False
SH20230413S010,2023-04-13,S010,Liam McCarthy,Kitchen,13,5,15.0,75.0,False,False
SH20230414S005,2023-04-14,S005,Niamh Walsh,Bartender,17,7,14.5,101.5,False,False
SH20230414S008,2023-04-14,S008,Patrick Hennessy,Supervisor,12,7,18.0,126.0,False,False
SH20230414S006,2023-04-14,S006,Seamus Connolly,Floor Staff,12,7,13.5,94.5,False,False
SH20230414S004,2023-04-14,S004,Declan Byrne,Supervisor,17,7,18.0,126.0,False,False
SH20230414S002,2023-04-14,S002,Cian O'Sullivan,Bartender,11,8,14.5,116.0,False,False
SH20230414S010,2023-04-14,S010,Liam McCarthy,Kitchen,17,7,15.0,105.0,False,False
SH20230414S003,2023-04-14,S003,Siobhan Kelly,Bartender,13,7,14.5,101.5,False,False
SH20230414S007,2023-04-14,S007,Roisin Doyle,Floor Staff,11,8,13.5,108.0,False,False
SH20230415S004,2023-04-15,S004,Declan Byrne,Supervisor,17,7,18.0,126.0,True,False
SH20230415S006,2023-04-15,S006,Seamus Connolly,Floor Staff,11,7,13.5,94.5,True,False
SH20230415S003,2023-04-15,S003,Siobhan Kelly,Bartender,17,7,14.5,101.5,True,False
SH20230415S002,2023-04-15,S002,Cian O'Sullivan,Bartender,12,8,14.5,116.0,True,False
SH20230415S009,2023-04-15,S009,Emma Burke,Kitchen,12,8,15.0,120.0,True,False
SH20230416S008,2023-04-16,S008,Patrick Hennessy,Supervisor,12,6,18.0,108.0,True,False
SH20230416S003,2023-04-16,S003,Siobhan Kelly,Bartender,13,7,14.5,101.5,True,False
SH20230416S007,2023-04-16,S007,Roisin Doyle,Floor Staff,11,6,13.5,81.0,True,False
SH20230416S001,2023-04-16,S001,Aoife Murphy,Bartender,17,6,14.5,87.0,True,False
SH20230416S009,2023-04-16,S009,Emma Burke,Kitchen,12,7,15.0,105.0,True,False
SH20230416S004,2023-04-16,S004,Declan Byrne,Supervisor,13,8,18.0,144.0,True,False
SH20230417S009,2023-04-17,S009,Emma Burke,Kitchen,12,6,15.0,90.0,False,False
SH20230417S005,2023-04-17,S005,Niamh Walsh,Bartender,11,5,14.5,72.5,False,False
SH20230418S008,2023-04-18,S008,Patrick Hennessy,Supervisor,17,5,18.0,90.0,False,False
SH20230418S003,2023-04-18,S003,Siobhan Kelly,Bartender,11,5,14.5,72.5,False,False
SH20230419S004,2023-04-19,S004,Declan Byrne,Supervisor,17,5,18.0,90.0,False,False
SH20230419S005,2023-04-19,S005,Niamh Walsh,Bartender,17,6,14.5,87.0,False,False
SH20230419S001,2023-04-19,S001,Aoife Murphy,Bartender,12,6,14.5,87.0,False,False
SH20230420S002,2023-04-20,S002,Cian O'Sullivan,Bartender,17,6,14.5,87.0,False,False
SH20230420S006,2023-04-20,S006,Seamus Connolly,Floor Staff,12,5,13.5,67.5,False,False
SH20230420S007,2023-04-20,S007,Roisin Doyle,Floor Staff,17,6,13.5,81.0,False,False
SH20230421S007,2023-04-21,S007,Roisin Doyle,Floor Staff,17,8,13.5,108.0,False,False
SH20230421S005,2023-04-21,S005,Niamh Walsh,Bartender,17,7,14.5,101.5,False,False
SH20230421S003,2023-04-21,S003,Siobhan Kelly,Bartender,11,8,14.5,116.0,False,False
SH20230421S002,2023-04-21,S002,Cian O'Sullivan,Bartender,17,8,14.5,116.0,False,False
SH20230421S004,2023-04-21,S004,Declan Byrne,Supervisor,13,8,18.0,144.0,False,False
SH20230421S008,2023-04-21,S008,Patrick Hennessy,Supervisor,17,6,18.0,108.0,False,False
SH20230422S004,2023-04-22,S004,Declan Byrne,Supervisor,11,8,18.0,144.0,True,False
SH20230422S010,2023-04-22,S010,Liam McCarthy,Kitchen,11,6,15.0,90.0,True,False
SH20230422S001,2023-04-22,S001,Aoife Murphy,Bartender,12,7,14.5,101.5,True,False
SH20230422S002,2023-04-22,S002,Cian O'Sullivan,Bartender,11,8,14.5,116.0,True,False
SH20230422S009,2023-04-22,S009,Emma Burke,Kitchen,13,6,15.0,90.0,True,False
SH20230423S005,2023-04-23,S005,Niamh Walsh,Bartender,12,8,14.5,116.0,True,False
SH20230423S007,2023-04-23,S007,Roisin Doyle,Floor Staff,17,8,13.5,108.0,True,False
SH20230423S004,2023-04-23,S004,Declan Byrne,Supervisor,13,7,18.0,126.0,True,False
SH20230423S001,2023-04-23,S001,Aoife Murphy,Bartender,17,8,14.5,116.0,True,False
SH20230423S008,2023-04-23,S008,Patrick Hennessy,Supervisor,11,6,18.0,108.0,True,False
SH20230424S006,2023-04-24,S006,Seamus Connolly,Floor Staff,13,6,13.5,81.0,False,False
SH20230424S007,2023-04-24,S007,Roisin Doyle,Floor Staff,11,6,13.5,81.0,False,False
SH20230424S008,2023-04-24,S008,Patrick Hennessy,Supervisor,17,6,18.0,108.0,False,False
SH20230424S009,2023-04-24,S009,Emma Burke,Kitchen,11,6,15.0,90.0,False,False
SH20230425S004,2023-04-25,S004,Declan Byrne,Supervisor,13,6,18.0,108.0,False,False
SH20230425S007,2023-04-25,S007,Roisin Doyle,Floor Staff,11,5,13.5,67.5,False,False
SH20230425S009,2023-04-25,S009,Emma Burke,Kitchen,17,5,15.0,75.0,False,False
SH20230425S010,2023-04-25,S010,Liam McCarthy,Kitchen,17,5,15.0,75.0,False,False
SH20230426S009,2023-04-26,S009,Emma Burke,Kitchen,12,6,15.0,90.0,False,False
SH20230426S006,2023-04-26,S006,Seamus Connolly,Floor Staff,12,6,13.5,81.0,False,False
SH20230427S005,2023-04-27,S005,Niamh Walsh,Bartender,13,6,14.5,87.0,False,False
SH20230427S006,2023-04-27,S006,Seamus Connolly,Floor Staff,12,6,13.5,81.0,False,False
SH20230428S003,2023-04-28,S003,Siobhan Kelly,Bartender,17,7,14.5,101.5,False,False
SH20230428S002,2023-04-28,S002,Cian O'Sullivan,Bartender,13,8,14.5,116.0,False,False
SH20230428S006,2023-04-28,S006,Seamus Connolly,Floor Staff,11,8,13.5,108.0,False,False
SH20230428S004,2023-04-28,S004,Declan Byrne,Supervisor,17,8,18.0,144.0,False,False
SH20230428S009,2023-04-28,S009,Emma Burke,Kitchen,12,7,15.0,105.0,False,False
SH20230428S005,2023-04-28,S005,Niamh Walsh,Bartender,12,7,14.5,101.5,False,False
SH20230429S002,2023-04-29,S002,Cian O'Sullivan,Bartender,12,6,14.5,87.0,True,False
SH20230429S007,2023-04-29,S007,Roisin Doyle,Floor Staff,13,8,13.5,108.0,True,False
SH20230429S010,2023-04-29,S010,Liam McCarthy,Kitchen,13,8,15.0,120.0,True,False
SH20230429S006,2023-04-29,S006,Seamus Connolly,Floor Staff,17,7,13.5,94.5,True,False
SH20230429S004,2023-04-29,S004,Declan Byrne,Supervisor,13,6,18.0,108.0,True,False
SH20230429S008,2023-04-29,S008,Patrick Hennessy,Supervisor,12,8,18.0,144.0,True,False
SH20230430S008,2023-04-30,S008,Patrick Hennessy,Supervisor,17,7,18.0,126.0,True,False
SH20230430S009,2023-04-30,S009,Emma Burke,Kitchen,11,7,15.0,105.0,True,False
SH20230430S001,2023-04-30,S001,Aoife Murphy,Bartender,13,7,14.5,101.5,True,False
SH20230430S006,2023-04-30,S006,Seamus Connolly,Floor Staff,11,7,13.5,94.5,True,False
SH20230430S004,2023-04-30,S004,Declan Byrne,Supervisor,17,6,18.0,108.0,True,False
SH20230430S005,2023-04-30,S005,Niamh Walsh,Bartender,11,8,14.5,116.0,True,False
SH20230430S003,2023-04-30,S003,Siobhan Kelly,Bartender,12,8,14.5,116.0,True,False
SH20230430S002,2023-04-30,S002,Cian O'Sullivan,Bartender,17,6,14.5,87.0,True,False
SH20230501S007,2023-05-01,S007,Roisin Doyle,Floor Staff,12,6,13.5,81.0,False,False
SH20230501S005,2023-05-01,S005,Niamh Walsh,Bartender,11,6,14.5,87.0,False,False
SH20230502S003,2023-05-02,S003,Siobhan Kelly,Bartender,17,5,14.5,72.5,False,False
SH20230502S002,2023-05-02,S002,Cian O'Sullivan,Bartender,11,6,14.5,87.0,False,False
SH20230503S009,2023-05-03,S009,Emma Burke,Kitchen,12,6,15.0,90.0,False,False
SH20230503S008,2023-05-03,S008,Patrick Hennessy,Supervisor,11,5,18.0,90.0,False,False
SH20230503S006,2023-05-03,S006,Seamus Connolly,Floor Staff,13,5,13.5,67.5,False,False
