customer_id,first_name,last_name,email,join_date,total_visits,avg_spend_eur,total_spend_eur,loyalty_points,segment,preferred_category,is_active
C0960,Eoin,Burke,eoin.burke@gmail.com,2023-07-20,112,48.22,5400.64,560,VIP,Wine,True
C0961,Ciara,Doyle,ciara961@gmail.com,2024-07-04,69,22.81,1573.89,966,VIP,Spirits,True
C0962,Caoimhe,Walsh,caoimhe962@gmail.com,2023-05-29,65,30.15,1959.75,585,VIP,Non-Alcoholic,True
C0963,Grainne,McCarthy,grainne963@gmail.com,2023-05-09,111,39.03,4332.33,1665,VIP,Wine,True
C0964,Aisling,Hennessy,aisling964@gmail.com,2023-11-03,63,80.4,5065.2,315,VIP,Food,True
C0965,Ciara,Ryan,ciara965@gmail.com,2023-02-08,91,38.74,3525.34,819,VIP,Wine,True
C0966,Eoin,Kelly,eoin966@gmail.com,2024-05-06,51,71.6,3651.6,663,VIP,Spirits,True
C0967,Conor,Hennessy,conor967@gmail.com,2023-06-14,46,67.47,3103.62,598,Regular,Food,True
C0968,Patrick,Connolly,patrick.connolly@gmail.com,2023-11-27,31,76.13,2360.03,310,Regular,Draught Beer,True
C0969,Emma,Hennessy,emma969@gmail.com,2023-11-25,64,62.62,4007.68,896,VIP,Spirits,True
C0970,Sinead,O'Brien,sinead970@gmail.com,2023-01-07,102,73.18,7464.36,714,VIP,Draught Beer,True
C0971,Grainne,Brennan,grainne971@gmail.com,2023-10-29,59,53.17,3137.03,413,VIP,Non-Alcoholic,True
C0972,Siobhan,McCarthy,siobhan972@gmail.com,2024-02-25,49,60.36,2957.64,245,Regular,Draught Beer,True
C0973,Caoimhe,Kavanagh,caoimhe973@gmail.com,2024-03-05,46,39.64,1823.44,276,Regular,Wine,True
C0974,Niamh,Burke,niamh974@gmail.com,2023-11-08,20,79.11,1582.2,120,Regular,Spirits,True
C0975,Oisin,Byrne,oisin975@gmail.com,2023-08-07,33,19.74,651.42,429,Regular,Draught Beer,True
C0976,Siobhan,Kelly,siobhan976@gmail.com,2024-01-05,47,78.6,3694.2,470,Regular,Spirits,True
C0977,Aoife,Brennan,aoife977@gmail.com,2023-11-14,63,83.25,5244.75,441,VIP,Spirits,True
C0978,Aoife,O'Brien,aoife978@gmail.com,2023-07-27,100,67.81,6781.0,500,VIP,Food,True
C0979,Oisin,Murphy,oisin979@gmail.com,2024-07-12,3,34.54,103.62,18,New,Food,False
C0980,Fionn,Murphy,fionn.murphy@gmail.com,2023-07-04,49,73.83,3617.67,637,Regular,Food,True
C0981,Orla,O'Sullivan,orla981@gmail.com,2023-04-30,92,83.32,7665.44,1288,VIP,Spirits,True
C0982,Aisling,Walsh,aisling982@gmail.com,2024-01-10,99,67.34,6666.66,1386,VIP,Spirits,True
C0983,Siobhan,Connolly,siobhan983@gmail.com,2024-04-01,62,58.76,3643.12,806,VIP,Wine,True
C0984,Aisling,Brennan,aisling984@gmail.com,2023-02-27,119,56.62,6737.78,833,VIP,Draught Beer,True
C0985,Emma,McCarthy,emma985@gmail.com,2023-02-17,84,28.94,2430.96,588,VIP,Non-Alcoholic,True
C0986,Brendan,Brennan,brendan986@gmail.com,2024-01-20,7,48.12,336.84,84,Occasional,Wine,True
C0987,Jack,Kelly,jack.kelly@gmail.com,2024-08-21,44,61.02,2684.88,264,Regular,Food,True
C0988,Conor,O'Brien,conor988@gmail.com,2024-02-19,108,18.18,1963.44,972,VIP,Wine,True
C0989,Fionn,Ryan,fionn.ryan@gmail.com,2024-07-04,46,84.3,3877.8,276,Regular,Draught Beer,True
C0990,Sinead,Doyle,sinead990@gmail.com,2023-03-04,61,66.9,4080.9,610,VIP,Spirits,True
C0991,Niamh,Ryan,niamh991@gmail.com,2024-04-09,60,31.74,1904.4,300,VIP,Draught Beer,True
C0992,Caoimhe,O'Brien,caoimhe992@gmail.com,2024-08-14,2,25.38,50.76,22,New,Food,False
C0993,Oisin,Hennessy,oisin993@gmail.com,2023-01-02,112,80.41,9005.92,1568,VIP,Wine,True
C0994,Sinead,Doyle,sinead994@gmail.com,2023-01-28,79,84.59,6682.61,790,VIP,Non-Alcoholic,True
C0995,Roisin,O'Sullivan,roisin995@gmail.com,2023-05-27,53,59.02,3128.06,318,VIP,Draught Beer,True
C0996,Orla,Murphy,orla996@gmail.com,2023-05-13,20,64.34,1286.8,300,Regular,Food,True
C0997,Aoife,O'Sullivan,aoife997@gmail.com,2024-02-02,13,61.67,801.71,65,Occasional,Spirits,True
C0998,Siobhan,Byrne,siobhan998@gmail.com,2023-12-26,13,48.3,627.9,195,Occasional,Spirits,True
C0999,Conor,O'Sullivan,conor999@gmail.com,2023-02-07,82,48.13,3946.66,984,VIP,Non-Alcoholic,True
C1000,Fionn,Kelly,fionn1000@gmail.com,2024-01-15,94,46.49,4370.06,1410,VIP,Non-Alcoholic,True
C1001,Emma,Kelly,emma1001@gmail.com,2023-07-22,7,45.19,316.33,91,Occasional,Food,True
C1002,Liam,Walsh,liam1002@gmail.com,2023-11-19,51,45.71,2331.21,306,VIP,Non-Alcoholic,True
C1003,Siobhan,Hennessy,siobhan1003@gmail.com,2024-07-28,119,38.54,4586.26,1666,VIP,Non-Alcoholic,True
C1004,Roisin,McCarthy,roisin.mccarthy@gmail.com,2023-03-17,69,50.04,3452.76,897,VIP,Food,True
C1005,Declan,Murphy,declan1005@gmail.com,2024-04-04,89,16.53,1471.17,1335,VIP,Spirits,True
C1006,Oisin,Hennessy,oisin1006@gmail.com,2024-01-22,1,83.98,83.98,9,New,Wine,False
C1007,Declan,Burke,declan1007@gmail.com,2023-08-27,22,44.48,978.56,154,Regular,Wine,True
C1008,Declan,Brennan,declan1008@gmail.com,2023-01-27,113,51.09,5773.17,1017,VIP,Wine,True
C1009,Sean,McCarthy,sean1009@gmail.com,2023-03-22,16,62.45,999.2,144,Occasional,Wine,True
C1010,Brendan,Murphy,brendan1010@gmail.com,2023-03-09,42,15.69,658.98,504,Regular,Draught Beer,True
C1011,Niamh,Ryan,niamh1011@gmail.com,2023-06-25,90,32.58,2932.2,450,VIP,Draught Beer,True
C1012,Darragh,Doyle,darragh1012@gmail.com,2024-04-18,41,20.26,830.66,246,Regular,Non-Alcoholic,True
C1013,Sean,O'Sullivan,sean1013@gmail.com,2023-03-22,57,76.93,4385.01,456,VIP,Food,True
C1014,Ciara,Kelly,ciara1014@gmail.com,2023-01-03,57,40.05,2282.85,798,VIP,Food,True
C1015,Aisling,McCarthy,aisling1015@gmail.com,2023-03-14,51,47.91,2443.41,663,VIP,Wine,True
C1016,Eoin,McCarthy,eoin1016@gmail.com,2024-05-31,98,77.54,7598.92,1372,VIP,Draught Beer,True
C1017,Darragh,Doyle,darragh1017@gmail.com,2024-05-26,19,56.79,1079.01,95,Occasional,Spirits,True
C1018,Declan,O'Brien,declan1018@gmail.com,2023-07-14,42,30.31,1273.02,588,Regular,Spirits,True
C1019,Fionn,Kelly,fionn1019@gmail.com,2023-06-08,105,58.31,6122.55,1260,VIP,Food,True
C1020,Jack,Ryan,jack1020@gmail.com,2023-03-26,59,78.51,4632.09,826,VIP,Food,True
C1021,Emma,Hennessy,emma1021@gmail.com,2023-01-02,86,77.33,6650.38,1290,VIP,Non-Alcoholic,True
C1022,Sean,Hennessy,sean1022@gmail.com,2023-11-11,70,42.94,3005.8,350,VIP,Draught Beer,True
C1023,Jack,Ryan,jack1023@gmail.com,2024-04-05,33,16.73,552.09,165,Regular,Wine,True
C1024,Cian,Murphy,cian.murphy@gmail.com,2023-03-23,31,34.53,1070.43,434,Regular,Wine,True
C1025,Patrick,Ryan,patrick1025@gmail.com,2023-08-16,73,78.71,5745.83,438,VIP,Non-Alcoholic,True
C1026,Darragh,O'Sullivan,darragh1026@gmail.com,2024-05-18,12,48.74,584.88,132,Occasional,Wine,True
C1027,Emma,O'Sullivan,emma1027@gmail.com,2024-03-04,112,41.43,4640.16,560,VIP,Draught Beer,True
C1028,Oisin,Brennan,oisin1028@gmail.com,2023-11-30,24,49.33,1183.92,168,Regular,Wine,True
C1029,Niamh,Byrne,niamh1029@gmail.com,2023-08-19,24,71.2,1708.8,216,Regular,Food,True
C1030,Maeve,Burke,maeve1030@gmail.com,2023-04-07,77,28.27,2176.79,1155,VIP,Non-Alcoholic,True
C1031,Brendan,O'Sullivan,brendan1031@gmail.com,2024-02-21,37,70.61,2612.57,185,Regular,Food,True
C1032,Ciara,Hennessy,ciara1032@gmail.com,2023-08-21,34,36.75,1249.5,408,Regular,Wine,True
C1033,Emma,Brennan,emma1033@gmail.com,2023-08-21,110,65.05,7155.5,1650,VIP,Food,True
C1034,Grainne,Brennan,grainne1034@gmail.com,2023-05-01,52,83.1,4321.2,572,VIP,Draught Beer,True
C1035,Grainne,McCarthy,grainne1035@gmail.com,2024-03-18,23,45.96,1057.08,184,Regular,Wine,True
C1036,Siobhan,O'Sullivan,siobhan1036@gmail.com,2023-01-09,28,36.3,1016.4,140,Regular,Spirits,True
C1037,Jack,Kelly,jack1037@gmail.com,2023-10-31,101,65.4,6605.4,707,VIP,Draught Beer,True
C1038,Brendan,Doyle,brendan1038@gmail.com,2024-02-28,97,38.0,3686.0,1261,VIP,Spirits,True
C1039,Ciara,Walsh,ciara1039@gmail.com,2023-09-26,26,39.03,1014.78,234,Regular,Spirits,True
C1040,Siobhan,Doyle,siobhan1040@gmail.com,2023-03-22,96,34.18,3281.28,1152,VIP,Draught Beer,True
C1041,Sinead,Connolly,sinead1041@gmail.com,2023-01-05,86,57.44,4939.84,688,VIP,Wine,True
C1042,Brendan,Burke,brendan1042@gmail.com,2024-04-25,58,76.6,4442.8,638,VIP,Food,True
C1043,Aisling,O'Sullivan,aisling1043@gmail.com,2024-04-15,7,58.82,411.74,35,Occasional,Non-Alcoholic,True
C1044,Liam,Murphy,liam1044@gmail.com,2024-08-03,59,30.7,1811.3,413,VIP,Wine,True
C1045,Cian,Connolly,cian1045@gmail.com,2023-08-06,53,41.99,2225.47,371,VIP,Wine,True
C1046,Caoimhe,Connolly,caoimhe1046@gmail.com,2023-10-16,40,28.99,1159.6,520,Regular,Draught Beer,True
C1047,Liam,Ryan,liam1047@gmail.com,2023-08-07,112,62.21,6967.52,1120,VIP,Food,True
C1048,Maeve,Brennan,maeve1048@gmail.com,2023-07-12,104,78.46,8159.84,936,VIP,Draught Beer,True
C1049,Declan,O'Sullivan,declan1049@gmail.com,2024-03-30,81,78.71,6375.51,891,VIP,Wine,True
C1050,Conor,O'Brien,conor1050@gmail.com,2024-06-24,90,25.71,2313.9,900,VIP,Food,True
C1051,Brendan,Walsh,brendan1051@gmail.com,2024-05-06,29,32.44,940.76,406,Regular,Food,True
C1052,Conor,Ryan,conor1052@gmail.com,2023-11-01,35,58.28,2039.8,455,Regular,Wine,True
C1053,Aoife,Ryan,aoife1053@gmail.com,2024-04-26,57,59.69,3402.33,456,VIP,Wine,True
C1054,Aisling,Brennan,aisling1054@gmail.com,2024-06-26,75,78.15,5861.25,675,VIP,Spirits,True
C1055,Eoin,Doyle,eoin1055@gmail.com,2023-10-15,11,76.36,839.96,154,Occasional,Food,True
C1056,Orla,O'Brien,orla1056@gmail.com,2023-03-10,42,23.04,967.68,630,Regular,Wine,True
C1057,Brendan,McCarthy,brendan1057@gmail.com,2024-07-17,49,32.8,1607.2,539,Regular,Draught Beer,True
C1058,Aoife,Doyle,aoife1058@gmail.com,2023-10-06,102,49.84,5083.68,1122,VIP,Wine,True
C1059,Jack,Kavanagh,jack1059@gmail.com,2023-12-26,108,47.09,5085.72,756,VIP,Spirits,True
C1060,Niamh,Burke,niamh1060@gmail.com,2023-05-02,85,68.2,5797.0,595,VIP,Draught Beer,True
C1061,Aoife,Byrne,aoife1061@gmail.com,2023-01-05,91,69.88,6359.08,1092,VIP,Draught Beer,True
C1062,Sean,McCarthy,sean1062@gmail.com,2023-03-04,97,18.09,1754.73,970,VIP,Food,True
C1063,Niamh,Burke,niamh1063@gmail.com,2023-09-01,86,49.69,4273.34,1204,VIP,Wine,True
C1064,Orla,Walsh,orla1064@gmail.com,2023-05-20,15,48.2,723.0,135,Occasional,Spirits,True
C1065,Roisin,Byrne,roisin1065@gmail.com,2023-05-13,105,82.23,8634.15,735,VIP,Non-Alcoholic,True
C1066,Darragh,Hennessy,darragh1066@gmail.com,2023-11-09,99,17.79,1761.21,1287,VIP,Food,True
C1067,Brendan,Connolly,brendan1067@gmail.com,2024-08-17,60,28.8,1728.0,840,VIP,Food,True
C1068,Roisin,Kavanagh,roisin1068@gmail.com,2024-03-14,98,71.18,6975.64,686,VIP,Non-Alcoholic,True
C1069,Orla,Kavanagh,orla1069@gmail.com,2023-10-07,100,82.22,8222.0,500,VIP,Non-Alcoholic,True
C1070,Patrick,Ryan,patrick1070@gmail.com,2024-01-26,71,16.35,1160.85,426,VIP,Wine,True
C1071,Orla,Byrne,orla1071@gmail.com,2024-05-30,108,55.72,6017.76,1620,VIP,Spirits,True
C1072,Maeve,Walsh,maeve1072@gmail.com,2023-08-30,54,45.36,2449.44,324,VIP,Wine,True
C1073,Niamh,Brennan,niamh1073@gmail.com,2023-04-25,37,41.92,1551.04,296,Regular,Wine,True
C1074,Orla,Kelly,orla1074@gmail.com,2023-03-17,95,25.46,2418.7,665,VIP,Wine,True
C1075,Maeve,Hennessy,maeve1075@gmail.com,2023-06-07,106,33.92,3595.52,1272,VIP,Non-Alcoholic,True
C1076,Orla,Kelly,orla1076@gmail.com,2024-03-17,25,18.5,462.5,225,Regular,Food,True
C1077,Siobhan,Byrne,siobhan1077@gmail.com,2024-08-21,15,56.51,847.65,120,Occasional,Draught Beer,True
C1078,Aisling,Kelly,aisling1078@gmail.com,2024-06-07,96,47.81,4589.76,1152,VIP,Non-Alcoholic,True
C1079,Roisin,Ryan,roisin1079@gmail.com,2023-08-26,17,82.95,1410.15,102,Occasional,Non-Alcoholic,True
C1080,Grainne,Kelly,grainne1080@gmail.com,2023-11-07,67,25.44,1704.48,402,VIP,Wine,True
C1081,Aoife,Ryan,aoife1081@gmail.com,2023-03-15,92,58.64,5394.88,1288,VIP,Wine,True
C1082,Caoimhe,O'Sullivan,caoimhe1082@gmail.com,2023-04-11,50,82.37,4118.5,700,VIP,Food,True
C1083,Oisin,Murphy,oisin1083@gmail.com,2023-08-20,100,62.06,6206.0,700,VIP,Wine,True
C1084,Niamh,Connolly,niamh1084@gmail.com,2023-12-09,110,36.08,3968.8,990,VIP,Wine,True
C1085,Patrick,Doyle,patrick1085@gmail.com,2023-09-28,17,83.61,1421.37,238,Occasional,Wine,True
C1086,Patrick,Brennan,patrick.brennan@gmail.com,2024-01-24,1,37.75,37.75,6,New,Food,False
C1087,Orla,McCarthy,orla1087@gmail.com,2024-01-22,95,40.24,3822.8,1425,VIP,Spirits,True
C1088,Oisin,Kelly,oisin1088@gmail.com,2023-07-11,56,21.78,1219.68,728,VIP,Non-Alcoholic,True
C1089,Emma,Brennan,emma1089@gmail.com,2023-04-07,49,24.68,1209.32,294,Regular,Spirits,True
C1090,Siobhan,Kelly,siobhan1090@gmail.com,2023-05-24,78,47.58,3711.24,1092,VIP,Spirits,True
C1091,Emma,Murphy,emma1091@gmail.com,2023-10-25,38,26.5,1007.0,532,Regular,Food,True
C1092,Jack,Byrne,jack1092@gmail.com,2023-01-07,76,27.8,2112.8,1140,VIP,Food,True
C1093,Sean,Hennessy,sean1093@gmail.com,2024-07-19,95,74.14,7043.3,855,VIP,Non-Alcoholic,True
C1094,Patrick,O'Sullivan,patrick1094@gmail.com,2024-07-13,113,30.53,3449.89,1695,VIP,Wine,True
C1095,Emma,Walsh,emma1095@gmail.com,2023-09-29,100,57.03,5703.0,1300,VIP,Draught Beer,True
C1096,Maeve,McCarthy,maeve.mccarthy@gmail.com,2023-12-27,2,66.39,132.78,22,New,Spirits,False
C1097,Fionn,Kelly,fionn1097@gmail.com,2023-03-26,68,29.42,2000.56,408,VIP,Spirits,True
C1098,Ciara,Connolly,ciara1098@gmail.com,2023-04-17,84,16.75,1407.0,1008,VIP,Draught Beer,True
C1099,Emma,Hennessy,emma1099@gmail.com,2024-06-01,10,52.99,529.9,90,Occasional,Spirits,True
C1100,Grainne,Walsh,grainne1100@gmail.com,2024-07-01,10,55.57,555.7,50,Occasional,Spirits,True
C1101,Aisling,Byrne,aisling1101@gmail.com,2023-05-25,30,53.71,1611.3,180,Regular,Draught Beer,True
C1102,Emma,Brennan,emma1102@gmail.com,2023-02-17,112,40.07,4487.84,1568,VIP,Non-Alcoholic,True
C1103,Orla,Murphy,orla1103@gmail.com,2024-08-03,73,32.83,2396.59,803,VIP,Wine,True
C1104,Declan,Ryan,declan1104@gmail.com,2024-04-20,80,25.18,2014.4,720,VIP,Food,True
C1105,Cian,O'Sullivan,cian1105@gmail.com,2023-07-17,15,68.39,1025.85,105,Occasional,Wine,True
C1106,Maeve,Ryan,maeve1106@gmail.com,2023-01-05,102,56.43,5755.86,1020,VIP,Wine,True
C1107,Siobhan,Walsh,siobhan1107@gmail.com,2024-08-12,67,61.98,4152.66,871,VIP,Spirits,True
C1108,Oisin,Ryan,oisin1108@gmail.com,2023-09-28,18,34.29,617.22,180,Occasional,Draught Beer,True
C1109,Eoin,O'Sullivan,eoin1109@gmail.com,2023-11-11,56,69.76,3906.56,280,VIP,Non-Alcoholic,True
C1110,Conor,Byrne,conor1110@gmail.com,2023-09-16,27,67.41,1820.07,405,Regular,Food,True
C1111,Roisin,Kelly,roisin1111@gmail.com,2024-07-16,79,38.36,3030.44,474,VIP,Wine,True
C1112,Cian,Brennan,cian1112@gmail.com,2023-09-18,100,53.55,5355.0,1500,VIP,Draught Beer,True
C1113,Niamh,Connolly,niamh1113@gmail.com,2024-01-11,88,69.93,6153.84,1320,VIP,Wine,True
C1114,Aoife,O'Sullivan,aoife1114@gmail.com,2023-10-10,61,40.93,2496.73,610,VIP,Spirits,True
C1115,Oisin,Ryan,oisin1115@gmail.com,2023-08-24,95,23.62,2243.9,950,VIP,Non-Alcoholic,True
C1116,Ciara,Kelly,ciara1116@gmail.com,2023-06-24,97,42.16,4089.52,873,VIP,Food,True
C1117,Aoife,O'Brien,aoife1117@gmail.com,2023-01-12,94,25.98,2442.12,658,VIP,Food,True
C1118,Orla,O'Brien,orla1118@gmail.com,2023-05-08,47,73.79,3468.13,282,Regular,Food,True
C1119,Conor,McCarthy,conor1119@gmail.com,2023-08-15,85,33.21,2822.85,1105,VIP,Draught Beer,True
C1120,Cian,Doyle,cian1120@gmail.com,2024-05-12,25,63.33,1583.25,125,Regular,Food,True
C1121,Maeve,Ryan,maeve1121@gmail.com,2024-08-09,75,64.99,4874.25,450,VIP,Spirits,True
C1122,Grainne,Brennan,grainne1122@gmail.com,2023-11-06,83,49.8,4133.4,498,VIP,Non-Alcoholic,True
C1123,Ciara,Byrne,ciara1123@gmail.com,2024-01-31,54,49.93,2696.22,648,VIP,Food,True
C1124,Siobhan,Ryan,siobhan1124@gmail.com,2023-04-14,87,46.63,4056.81,870,VIP,Food,True
C1125,Grainne,Ryan,grainne1125@gmail.com,2023-03-31,46,71.94,3309.24,230,Regular,Non-Alcoholic,True
C1126,Brendan,McCarthy,brendan1126@gmail.com,2023-09-10,103,33.56,3456.68,1236,VIP,Spirits,True
C1127,Maeve,Doyle,maeve1127@gmail.com,2023-04-06,19,19.58,372.02,247,Occasional,Food,True
C1128,Jack,Kelly,jack1128@gmail.com,2023-07-28,90,49.15,4423.5,450,VIP,Food,True
C1129,Orla,Doyle,orla1129@gmail.com,2023-11-20,19,17.72,336.68,247,Occasional,Spirits,True
C1130,Oisin,Connolly,oisin1130@gmail.com,2023-01-22,7,38.53,269.71,35,Occasional,Wine,True
C1131,Siobhan,Walsh,siobhan1131@gmail.com,2024-05-18,77,72.83,5607.91,539,VIP,Food,True
C1132,Brendan,Brennan,brendan1132@gmail.com,2023-01-25,18,50.49,908.82,252,Occasional,Spirits,True
C1133,Orla,Kavanagh,orla1133@gmail.com,2023-05-10,63,73.75,4646.25,504,VIP,Spirits,True
C1134,Liam,Walsh,liam1134@gmail.com,2024-07-21,54,80.34,4338.36,432,VIP,Wine,True
C1135,Aisling,Doyle,aisling1135@gmail.com,2023-12-27,119,75.14,8941.66,1428,VIP,Non-Alcoholic,True
C1136,Darragh,Byrne,darragh1136@gmail.com,2023-07-17,14,62.1,869.4,84,Occasional,Wine,True
C1137,Sean,McCarthy,sean1137@gmail.com,2023-09-15,99,46.89,4642.11,1485,VIP,Non-Alcoholic,True
C1138,Aoife,Hennessy,aoife1138@gmail.com,2023-04-02,70,27.54,1927.8,560,VIP,Spirits,True
C1139,Patrick,Brennan,patrick1139@gmail.com,2023-11-28,37,27.23,1007.51,259,Regular,Non-Alcoholic,True
C1140,Aisling,O'Brien,aisling1140@gmail.com,2024-04-25,14,35.3,494.2,168,Occasional,Food,True
C1141,Fionn,Burke,fionn1141@gmail.com,2024-02-05,63,61.02,3844.26,504,VIP,Draught Beer,True
C1142,Eoin,Kelly,eoin1142@gmail.com,2023-05-11,58,39.35,2282.3,696,VIP,Wine,True
C1143,Ciara,Kelly,ciara1143@gmail.com,2023-07-26,53,57.9,3068.7,265,VIP,Wine,True
C1144,Maeve,Ryan,maeve1144@gmail.com,2024-02-20,119,31.83,3787.77,833,VIP,Wine,True
C1145,Sean,Doyle,sean1145@gmail.com,2023-08-13,90,29.27,2634.3,1260,VIP,Draught Beer,True
C1146,Niamh,Murphy,niamh.murphy@gmail.com,2023-07-28,107,32.97,3527.79,1391,VIP,Draught Beer,True
C1147,Orla,Byrne,orla1147@gmail.com,2024-05-18,81,60.68,4915.08,972,VIP,Spirits,True
C1148,Sinead,O'Brien,sinead1148@gmail.com,2023-11-20,54,59.09,3190.86,270,VIP,Wine,True
C1149,Niamh,O'Sullivan,niamh1149@gmail.com,2023-04-21,76,32.67,2482.92,1140,VIP,Non-Alcoholic,True
C1150,Sean,Connolly,sean1150@gmail.com,2024-02-08,88,80.18,7055.84,880,VIP,Spirits,True
C1151,Niamh,Brennan,niamh1151@gmail.com,2024-04-26,78,83.8,6536.4,936,VIP,Spirits,True
C1152,Siobhan,O'Sullivan,siobhan1152@gmail.com,2024-02-10,106,29.66,3143.96,954,VIP,Non-Alcoholic,True
C1153,Eoin,Kelly,eoin1153@gmail.com,2023-10-09,79,51.58,4074.82,711,VIP,Food,True
C1154,Caoimhe,Byrne,caoimhe1154@gmail.com,2023-09-26,36,83.61,3009.96,360,Regular,Food,True
C1155,Cian,Kelly,cian1155@gmail.com,2024-07-29,65,68.62,4460.3,520,VIP,Draught Beer,True
C1156,Aisling,O'Sullivan,aisling1156@gmail.com,2024-04-16,23,59.76,1374.48,253,Regular,Draught Beer,True
C1157,Jack,Walsh,jack1157@gmail.com,2024-04-14,42,78.41,3293.22,420,Regular,Draught Beer,True
C1158,Sean,O'Brien,sean1158@gmail.com,2023-12-12,100,82.65,8265.0,1400,VIP,Non-Alcoholic,True
C1159,Eoin,O'Sullivan,eoin1159@gmail.com,2023-04-16,114,33.74,3846.36,570,VIP,Food,True
C1160,Darragh,O'Sullivan,darragh1160@gmail.com,2023-10-06,6,63.62,381.72,36,Occasional,Non-Alcoholic,True
C1161,Darragh,Ryan,darragh1161@gmail.com,2023-06-14,43,83.82,3604.26,258,Regular,Draught Beer,True
C1162,Conor,Connolly,conor1162@gmail.com,2023-09-08,77,41.23,3174.71,462,VIP,Wine,True
C1163,Liam,Burke,liam1163@gmail.com,2023-12-14,10,18.93,189.3,140,Occasional,Food,True
C1164,Darragh,Murphy,darragh1164@gmail.com,2023-01-06,71,75.32,5347.72,639,VIP,Wine,True
C1165,Conor,Doyle,conor1165@gmail.com,2023-02-07,30,35.87,1076.1,270,Regular,Non-Alcoholic,True
C1166,Liam,Walsh,liam1166@gmail.com,2023-12-03,63,83.02,5230.26,819,VIP,Draught Beer,True
C1167,Jack,Burke,jack1167@gmail.com,2023-11-24,23,56.53,1300.19,207,Regular,Non-Alcoholic,True
C1168,Ciara,Burke,ciara1168@gmail.com,2024-04-02,61,77.35,4718.35,366,VIP,Spirits,True
C1169,Ciara,Doyle,ciara1169@gmail.com,2023-09-07,78,66.14,5158.92,780,VIP,Draught Beer,True
C1170,Oisin,Burke,oisin.burke@gmail.com,2023-06-06,88,63.57,5594.16,1144,VIP,Spirits,True
C1171,Emma,O'Brien,emma1171@gmail.com,2023-11-02,84,20.14,1691.76,1260,VIP,Draught Beer,True
C1172,Fionn,O'Brien,fionn1172@gmail.com,2024-06-21,9,26.19,235.71,117,Occasional,Non-Alcoholic,True
C1173,Patrick,O'Sullivan,patrick1173@gmail.com,2023-02-10,24,42.85,1028.4,144,Regular,Spirits,True
C1174,Oisin,Walsh,oisin1174@gmail.com,2024-07-06,59,31.32,1847.88,472,VIP,Draught Beer,True
C1175,Fionn,Kavanagh,fionn1175@gmail.com,2023-06-27,2,18.39,36.78,30,New,Draught Beer,False
C1176,Siobhan,Hennessy,siobhan1176@gmail.com,2024-06-01,109,31.32,3413.88,1526,VIP,Food,True
C1177,Brendan,McCarthy,brendan1177@gmail.com,2023-04-02,33,78.59,2593.47,264,Regular,Non-Alcoholic,True
C1178,Conor,Hennessy,conor1178@gmail.com,2024-08-01,3,60.69,182.07,39,New,Wine,False
C1179,Emma,Connolly,emma1179@gmail.com,2024-01-01,45,18.82,846.9,360,Regular,Draught Beer,True
C1180,Aisling,Connolly,aisling1180@gmail.com,2023-02-24,11,78.33,861.63,121,Occasional,Non-Alcoholic,True
C1181,Cian,Murphy,cian1181@gmail.com,2023-11-06,96,56.51,5424.96,1248,VIP,Wine,True
C1182,Niamh,O'Brien,niamh1182@gmail.com,2024-01-11,108,62.9,6793.2,972,VIP,Wine,True
C1183,Darragh,O'Sullivan,darragh1183@gmail.com,2023-08-01,82,33.72,2765.04,1230,VIP,Non-Alcoholic,True
C1184,Conor,Ryan,conor1184@gmail.com,2023-10-07,76,37.54,2853.04,912,VIP,Draught Beer,True
C1185,Eoin,Ryan,eoin1185@gmail.com,2023-02-28,100,69.98,6998.0,700,VIP,Food,True
C1186,Emma,O'Brien,emma1186@gmail.com,2023-04-19,28,24.73,692.44,280,Regular,Draught Beer,True
C1187,Niamh,Hennessy,niamh1187@gmail.com,2023-06-01,38,78.02,2964.76,380,Regular,Food,True
C1188,Niamh,Murphy,niamh1188@gmail.com,2023-04-11,112,51.6,5779.2,1568,VIP,Wine,True
C1189,Orla,Walsh,orla1189@gmail.com,2024-06-02,80,80.08,6406.4,400,VIP,Spirits,True
C1190,Fionn,Burke,fionn1190@gmail.com,2023-06-09,28,69.57,1947.96,308,Regular,Wine,True
C1191,Siobhan,Byrne,siobhan1191@gmail.com,2024-07-06,36,57.84,2082.24,180,Regular,Wine,True
C1192,Aoife,Byrne,aoife1192@gmail.com,2024-07-22,69,75.7,5223.3,483,VIP,Non-Alcoholic,True
C1193,Aisling,Burke,aisling1193@gmail.com,2023-08-04,38,65.79,2500.02,304,Regular,Non-Alcoholic,True
C1194,Roisin,Murphy,roisin1194@gmail.com,2024-08-11,16,65.71,1051.36,176,Occasional,Non-Alcoholic,True
C1195,Declan,Doyle,declan1195@gmail.com,2023-03-20,37,83.44,3087.28,444,Regular,Non-Alcoholic,True
C1196,Darragh,Byrne,darragh1196@gmail.com,2024-02-07,35,54.67,1913.45,420,Regular,Draught Beer,True
C1197,Ciara,Walsh,ciara1197@gmail.com,2023-09-20,23,23.77,546.71,299,Regular,Food,True
C1198,Aoife,McCarthy,aoife1198@gmail.com,2024-02-19,32,80.41,2573.12,384,Regular,Draught Beer,True
C1199,Roisin,O'Sullivan,roisin1199@gmail.com,2024-01-19,115,26.12,3003.8,1265,VIP,Draught Beer,True
C1200,Brendan,Connolly,brendan1200@gmail.com,2024-05-06,87,48.66,4233.42,435,VIP,Wine,True
